record_type,analysis,replicate,metric,estimate,ci95_low,ci95_high,units,n_physical_particles,seed,repetitions,notes
permutation_sample,random_target_derangement_distribution,376,mean_rmsd,6.882350047063224,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,377,mean_rmsd,6.9288864340963245,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,378,mean_rmsd,6.940428639967231,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,379,mean_rmsd,6.920362584427942,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,380,mean_rmsd,6.877819875282578,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,381,mean_rmsd,6.922073735575133,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,382,mean_rmsd,6.914098828388166,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,383,mean_rmsd,6.930871984976757,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,384,mean_rmsd,6.874024647712708,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,385,mean_rmsd,6.905599415187595,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,386,mean_rmsd,6.894699054645587,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,387,mean_rmsd,6.921653912990909,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,388,mean_rmsd,6.934376008842565,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,389,mean_rmsd,6.924687757890436,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,390,mean_rmsd,6.9267392995568775,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,391,mean_rmsd,6.922055764065513,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,392,mean_rmsd,6.903093069861208,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,393,mean_rmsd,6.9355214791358275,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,394,mean_rmsd,6.919065852732598,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,395,mean_rmsd,6.949662390853786,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,396,mean_rmsd,6.922657949930505,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,397,mean_rmsd,6.9501129584372805,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,398,mean_rmsd,6.916782856796361,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,399,mean_rmsd,6.892613750831991,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,400,mean_rmsd,6.9462039272091065,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,401,mean_rmsd,6.893205807118477,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,402,mean_rmsd,6.9290474075848545,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,403,mean_rmsd,6.909834068660495,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,404,mean_rmsd,6.9338497305157825,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,405,mean_rmsd,6.919627088860621,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,406,mean_rmsd,6.9186752007158505,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,407,mean_rmsd,6.910724480858333,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,408,mean_rmsd,6.937887118641335,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,409,mean_rmsd,6.945426291345042,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,410,mean_rmsd,6.9080504063835635,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,411,mean_rmsd,6.9169725692242015,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,412,mean_rmsd,6.893060992554774,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,413,mean_rmsd,6.9307836327130286,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,414,mean_rmsd,6.92802408986152,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,415,mean_rmsd,6.9045842310024215,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,416,mean_rmsd,6.92471820851821,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,417,mean_rmsd,6.906072399960289,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,418,mean_rmsd,6.9255401873045335,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,419,mean_rmsd,6.91765135297896,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,420,mean_rmsd,6.926534897719758,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,421,mean_rmsd,6.901584369768071,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,422,mean_rmsd,6.9165478741126725,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,423,mean_rmsd,6.908065393351301,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,424,mean_rmsd,6.927747862683067,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,425,mean_rmsd,6.912949989620643,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,426,mean_rmsd,6.908053056547914,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,427,mean_rmsd,6.909581594008434,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,428,mean_rmsd,6.8773025007972235,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,429,mean_rmsd,6.92303942132298,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,430,mean_rmsd,6.918273975046375,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,431,mean_rmsd,6.9191482957284665,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,432,mean_rmsd,6.902717175809643,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,433,mean_rmsd,6.909363090080551,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,434,mean_rmsd,6.925487604950048,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,435,mean_rmsd,6.894540033207664,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,436,mean_rmsd,6.8987180143911635,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,437,mean_rmsd,6.921238301566885,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,438,mean_rmsd,6.914004892131951,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,439,mean_rmsd,6.89991377702544,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,440,mean_rmsd,6.913928407125836,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,441,mean_rmsd,6.9110927829621716,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,442,mean_rmsd,6.918803164445902,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,443,mean_rmsd,6.944145796787891,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,444,mean_rmsd,6.8920644054412845,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,445,mean_rmsd,6.901887637234942,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,446,mean_rmsd,6.8971773373688325,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,447,mean_rmsd,6.906656326559526,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,448,mean_rmsd,6.896272018999993,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,449,mean_rmsd,6.912925252021114,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,450,mean_rmsd,6.911456884673879,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,451,mean_rmsd,6.940389366427555,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,452,mean_rmsd,6.950468447178225,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,453,mean_rmsd,6.926691014350215,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,454,mean_rmsd,6.906486832184128,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,455,mean_rmsd,6.910414792471294,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,456,mean_rmsd,6.929478912160367,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,457,mean_rmsd,6.905191215913508,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,458,mean_rmsd,6.912943245537674,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,459,mean_rmsd,6.911151065935063,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,460,mean_rmsd,6.955719478583035,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,461,mean_rmsd,6.936143479129936,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,462,mean_rmsd,6.912984451245658,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,463,mean_rmsd,6.930737406839299,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,464,mean_rmsd,6.915945504924919,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,465,mean_rmsd,6.913465754448613,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,466,mean_rmsd,6.919373891057848,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,467,mean_rmsd,6.887939158572427,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,468,mean_rmsd,6.9083650527905816,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,469,mean_rmsd,6.932680011097389,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,470,mean_rmsd,6.9084303451369085,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,471,mean_rmsd,6.930087422201906,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,472,mean_rmsd,6.909001863105388,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,473,mean_rmsd,6.929585279295717,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,474,mean_rmsd,6.950708886979502,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,475,mean_rmsd,6.899363308882412,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,476,mean_rmsd,6.901457090172587,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,477,mean_rmsd,6.91165549302403,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,478,mean_rmsd,6.896816164415094,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,479,mean_rmsd,6.943643423418456,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,480,mean_rmsd,6.915485645801207,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,481,mean_rmsd,6.888484013617794,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,482,mean_rmsd,6.933794941250283,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,483,mean_rmsd,6.892642300388482,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,484,mean_rmsd,6.920181599749795,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,485,mean_rmsd,6.899010987052435,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,486,mean_rmsd,6.91345921096319,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,487,mean_rmsd,6.926563002381144,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,488,mean_rmsd,6.90406545063212,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,489,mean_rmsd,6.915843288807929,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,490,mean_rmsd,6.894725230047975,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,491,mean_rmsd,6.898405356600315,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,492,mean_rmsd,6.93369913574412,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,493,mean_rmsd,6.919453723617747,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,494,mean_rmsd,6.935770163524,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,495,mean_rmsd,6.9274516923276686,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,496,mean_rmsd,6.902367000241823,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,497,mean_rmsd,6.925011086463929,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,498,mean_rmsd,6.9188633434923394,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,499,mean_rmsd,6.916919244935241,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,500,mean_rmsd,6.929307072144521,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,501,mean_rmsd,6.912458460614651,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,502,mean_rmsd,6.934701745697215,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,503,mean_rmsd,6.92416510613357,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,504,mean_rmsd,6.919420858805693,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,505,mean_rmsd,6.8877373092627225,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,506,mean_rmsd,6.930544833835167,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,507,mean_rmsd,6.902827560895607,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,508,mean_rmsd,6.891043095057524,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,509,mean_rmsd,6.918914516750771,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,510,mean_rmsd,6.928133389895476,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,511,mean_rmsd,6.931717527546461,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,512,mean_rmsd,6.918635342984261,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,513,mean_rmsd,6.922868471133558,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,514,mean_rmsd,6.924178561065771,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,515,mean_rmsd,6.922937082278578,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,516,mean_rmsd,6.914724963212316,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,517,mean_rmsd,6.885967804981184,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,518,mean_rmsd,6.929087143801436,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,519,mean_rmsd,6.912377332083787,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,520,mean_rmsd,6.915372454522531,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,521,mean_rmsd,6.914416482189034,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,522,mean_rmsd,6.884424722309355,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,523,mean_rmsd,6.915253056055383,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,524,mean_rmsd,6.921547698793533,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,525,mean_rmsd,6.931543573777887,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,526,mean_rmsd,6.91290387262272,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,527,mean_rmsd,6.8846298359134535,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,528,mean_rmsd,6.934575743711448,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,529,mean_rmsd,6.902461902075176,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,530,mean_rmsd,6.936918512356432,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,531,mean_rmsd,6.907973231629481,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,532,mean_rmsd,6.924296563184715,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,533,mean_rmsd,6.898848044540309,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,534,mean_rmsd,6.927415088798427,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,535,mean_rmsd,6.935894556081748,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,536,mean_rmsd,6.934488891420486,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,537,mean_rmsd,6.887024393057522,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,538,mean_rmsd,6.912691870278951,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,539,mean_rmsd,6.924083492339412,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,540,mean_rmsd,6.936714208711552,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,541,mean_rmsd,6.885444076876097,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,542,mean_rmsd,6.923235818995706,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,543,mean_rmsd,6.934814425094219,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,544,mean_rmsd,6.918032893784439,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,545,mean_rmsd,6.921949996706806,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,546,mean_rmsd,6.910090334940561,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,547,mean_rmsd,6.929184124343004,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,548,mean_rmsd,6.88996530572674,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,549,mean_rmsd,6.899680163190335,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,550,mean_rmsd,6.913267876238763,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,551,mean_rmsd,6.902260096791425,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,552,mean_rmsd,6.917821694555163,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,553,mean_rmsd,6.919748236016383,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,554,mean_rmsd,6.932338876639741,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,555,mean_rmsd,6.92434753776502,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,556,mean_rmsd,6.89417123023166,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,557,mean_rmsd,6.909527956878083,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,558,mean_rmsd,6.93602423775347,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,559,mean_rmsd,6.903356900710095,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,560,mean_rmsd,6.911067589771899,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,561,mean_rmsd,6.892882962999465,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,562,mean_rmsd,6.8765558098539525,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,563,mean_rmsd,6.9000204233338565,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,564,mean_rmsd,6.882593675082243,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,565,mean_rmsd,6.9060651456977755,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,566,mean_rmsd,6.935583184930343,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,567,mean_rmsd,6.894026024589056,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,568,mean_rmsd,6.920443031818052,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,569,mean_rmsd,6.918624067077154,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,570,mean_rmsd,6.897024936398374,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,571,mean_rmsd,6.9330950987248485,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,572,mean_rmsd,6.886006205220766,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
permutation_sample,random_target_derangement_distribution,573,mean_rmsd,6.903505289258836,,,angstrom,9875,20260718,1000,Accepted fixed-point-free permutation.
